,tienda_id,empleados,publicidad,ubicacion,ventas
3498,23,25.0,4923.0,1,32478.0
3499,47,25.0,4548.0,1,54190.0
3501,12,25.0,9199.0,2,59778.0
3503,46,20.0,6904.0,2,75196.0
3505,15,6.0,4503.0,2,36878.0
3506,41,5.0,1899.0,2,21543.0
3507,19,21.0,3745.0,3,45334.0
3508,26,4.0,5152.0,1,10036.0
3509,29,2.0,4790.0,2,13602.0
3510,22,28.0,7593.0,2,72596.0
3511,40,6.0,3532.0,3,12042.0
3512,21,9.0,4706.0,2,17032.0
3513,38,28.0,6072.0,3,57725.0
3514,20,17.0,4443.0,2,63656.0
3515,29,14.0,6947.0,3,38153.0
3516,4,7.0,2824.0,3,12771.0
3517,7,22.0,1960.0,1,23164.0
3518,28,19.0,4427.0,1,43505.0
3519,28,1.0,4857.0,2,18816.0
3521,22,20.0,5276.0,1,24753.0
3522,12,25.0,4183.0,1,69616.0
3523,45,15.0,1984.0,2,33115.0
3524,3,18.0,4762.0,2,32593.0
3525,22,3.0,2921.0,1,33783.0
3526,44,18.0,5141.0,1,41423.0
3527,2,2.0,2784.0,2,23986.0
3528,24,10.0,5758.0,1,32700.0
3529,34,11.0,8335.0,3,32524.0
3530,27,27.0,3548.0,2,65470.0
3531,41,24.0,2469.0,2,42907.0
3533,8,7.0,8534.0,1,20037.0
3534,23,8.0,2508.0,3,13905.0
3535,38,19.0,4816.0,1,38752.0
3536,6,18.0,5973.0,1,44064.0
3539,18,24.0,2254.0,1,51750.0
3540,17,19.0,2464.0,3,42609.0
3541,12,23.0,2919.0,2,48747.0
3542,6,12.0,5173.0,1,18458.0
3543,26,17.0,7195.0,2,53057.0
3544,27,28.0,2285.0,2,59621.0
3546,19,12.0,2780.0,3,15371.0
3547,42,28.0,5576.0,3,39402.0
3548,1,13.0,3356.0,1,25851.0
3552,35,14.0,9379.0,2,43551.0
3554,14,13.0,7971.0,3,35707.0
3555,35,6.0,3866.0,1,6866.0
3556,48,24.0,4998.0,1,59010.0
3557,45,19.0,6302.0,2,59445.0
3559,49,4.0,4681.0,2,24457.0
3560,13,19.0,4434.0,3,27657.0
3561,38,9.0,5875.0,1,27373.0
3562,49,16.0,5124.0,1,39729.0
3563,46,27.0,3545.0,1,65189.0
3564,49,4.0,4398.0,2,35883.0
3565,8,6.0,7229.0,3,21274.0
3569,26,24.0,2738.0,3,49979.0
3570,39,16.0,6419.0,1,24613.0
3571,21,5.0,5109.0,2,31674.0
3572,49,21.0,5687.0,2,66491.0
3573,42,22.0,5364.0,2,45934.0
3574,43,10.0,3596.0,2,57323.0
3575,41,23.0,2929.0,1,36070.0
3576,9,13.0,4999.0,3,23452.0
3577,24,29.0,3435.0,3,61507.0
3578,37,26.0,4260.0,1,66928.0
3580,41,7.0,2546.0,2,35848.0
3581,17,29.0,4616.0,1,75071.0
3582,24,20.0,7109.0,1,32006.0
3583,21,6.0,3985.0,2,14939.0
3584,39,7.0,7938.0,2,17606.0
3585,41,5.0,1898.0,2,20505.0
3586,39,21.0,8638.0,3,36249.0
3588,11,23.0,2342.0,1,56451.0
3589,46,12.0,6666.0,3,37418.0
3590,19,6.0,5861.0,3,27482.0
3591,11,27.0,7764.0,1,47130.0
3593,46,4.0,2807.0,2,20907.0
3594,45,19.0,6540.0,2,59740.0
3595,1,12.0,10099.0,2,46505.0
3596,40,15.0,6150.0,2,56269.0
3597,44,3.0,6460.0,3,38430.0
3598,19,23.0,3477.0,1,46953.0
3599,12,27.0,4636.0,3,38175.0
3600,8,28.0,3760.0,1,38695.0
3601,8,26.0,6004.0,1,44835.0
3602,45,20.0,6859.0,2,66155.0
3603,12,28.0,5371.0,3,56141.0
3604,48,8.0,6590.0,2,39575.0
3605,33,11.0,4942.0,3,29268.0
3606,45,16.0,7649.0,3,42312.0
3608,39,3.0,7831.0,3,25627.0
3609,28,5.0,3567.0,2,34247.0
3611,8,14.0,2611.0,2,46443.0
3612,25,28.0,6011.0,3,38784.0
3613,27,26.0,5262.0,3,53311.0
3614,46,15.0,6477.0,1,38880.0
3616,30,27.0,5267.0,1,58848.0
3617,45,26.0,5806.0,2,71735.0
3618,47,4.0,3022.0,2,22682.0
3621,47,27.0,4744.0,1,63038.0
3624,18,16.0,3561.0,1,27712.0
3625,2,1.0,4870.0,2,16549.0
3626,4,13.0,5198.0,2,35778.0
3627,30,22.0,6792.0,1,49700.0
3628,33,11.0,5259.0,1,29184.0
3629,36,21.0,6524.0,3,44584.0
3630,18,8.0,5184.0,1,14505.0
3631,37,25.0,3501.0,2,53125.0
3634,28,28.0,57.0,3,53281.0
3635,40,14.0,1469.0,2,39622.0
3636,20,13.0,2203.0,1,34210.0
3637,49,3.0,6429.0,2,24894.0
3639,12,27.0,5940.0,2,75606.0
3640,15,20.0,2936.0,1,44170.0
3641,41,15.0,4707.0,1,28945.0
3642,39,15.0,4874.0,3,31411.0
3643,2,27.0,4677.0,3,44580.0
3644,29,21.0,3706.0,3,54449.0
3645,41,13.0,1867.0,2,47709.0
3646,10,9.0,5053.0,2,26064.0
3647,2,28.0,6115.0,2,54058.0
3650,10,29.0,5515.0,2,73091.0
3651,14,12.0,3457.0,2,39332.0
3652,18,14.0,5898.0,2,39245.0
3653,9,1.0,5825.0,2,31256.0
3654,39,14.0,4404.0,3,35464.0
3656,3,8.0,4946.0,1,33301.0
3657,20,16.0,5913.0,1,30362.0
3658,6,14.0,1912.0,2,45094.0
3659,27,1.0,1872.0,2,20139.0
3660,2,16.0,1976.0,3,21130.0
3661,29,18.0,4110.0,1,22399.0
3663,3,15.0,508.0,1,27317.0
3665,30,17.0,7387.0,1,43607.0
3666,40,19.0,5546.0,3,39053.0
3668,17,13.0,6042.0,2,42676.0
3669,41,9.0,5484.0,3,40598.0
3670,12,24.0,4314.0,3,42332.0
3671,35,24.0,5363.0,3,61641.0
3672,43,15.0,2208.0,1,34580.0
3674,45,26.0,5957.0,2,65209.0
3675,15,3.0,3614.0,2,27766.0
3677,37,1.0,3864.0,1,8770.0
3678,21,16.0,4049.0,3,18600.0
3679,49,8.0,3339.0,1,30283.0
3680,31,29.0,3458.0,2,67214.0
3682,23,13.0,1514.0,3,25377.0
3683,24,8.0,5365.0,3,6153.0
3685,28,22.0,2294.0,1,45594.0
3686,21,23.0,4846.0,1,44068.0
3687,43,14.0,3166.0,2,49717.0
3688,18,27.0,7272.0,1,61293.0
3689,36,21.0,4588.0,1,33201.0
3690,35,21.0,7946.0,2,53178.0
3691,45,7.0,7644.0,2,47559.0
3693,38,15.0,9285.0,2,48204.0
3694,30,16.0,1851.0,3,32752.0
3698,3,1.0,4077.0,1,11526.0
3699,3,12.0,2099.0,2,24373.0
3700,28,18.0,6139.0,2,51908.0
3701,44,16.0,2518.0,1,29828.0
3702,15,12.0,3818.0,3,36712.0
3704,23,13.0,6991.0,3,22322.0
3706,11,27.0,112.0,1,51840.0
3707,48,29.0,3201.0,2,62090.0
3708,32,26.0,1875.0,1,35348.0
3709,36,22.0,6004.0,2,60726.0
3710,33,1.0,2634.0,2,28868.0
3711,24,26.0,3788.0,2,69439.0
3713,34,7.0,6273.0,2,27234.0
3715,37,29.0,6650.0,2,57402.0
3716,7,22.0,3564.0,3,44422.0
3717,4,13.0,6645.0,2,37729.0
3719,1,28.0,3079.0,2,49384.0
3720,1,9.0,2893.0,1,31241.0
3721,47,24.0,5575.0,3,37593.0
3722,20,15.0,6826.0,3,37789.0
3723,19,4.0,5744.0,3,19322.0
3724,29,13.0,4134.0,1,36661.0
3726,18,12.0,3721.0,2,29305.0
3727,28,5.0,2495.0,1,34399.0
3728,35,7.0,7737.0,3,20390.0
3729,43,8.0,4203.0,3,19037.0
3731,31,9.0,4312.0,1,18060.0
3733,11,26.0,6436.0,3,50846.0
3734,49,12.0,9656.0,3,28407.0
3735,49,4.0,4088.0,3,17002.0
3736,38,20.0,7086.0,3,34855.0
3737,5,29.0,5555.0,1,57262.0
3738,8,8.0,3843.0,1,26387.0
3739,34,17.0,3986.0,2,62358.0
3740,48,8.0,5941.0,2,53314.0
3741,12,21.0,4406.0,2,56719.0
3742,38,29.0,5209.0,1,69659.0
3743,1,27.0,6329.0,2,58312.0
3744,31,1.0,9990.0,2,52005.0
3745,4,20.0,5064.0,1,41604.0
3746,49,2.0,2743.0,3,9866.0
3747,45,4.0,5795.0,1,25956.0
3748,50,24.0,4031.0,1,57750.0
3751,24,7.0,5036.0,1,31087.0
3752,3,1.0,6245.0,1,7395.0
3753,11,9.0,5982.0,3,31027.0
3755,4,12.0,6334.0,2,44992.0
3756,26,19.0,9685.0,3,50291.0
3757,27,15.0,5898.0,1,32315.0
3758,46,22.0,7598.0,2,72826.0
3759,43,16.0,4061.0,2,48878.0
3760,27,10.0,8949.0,1,30305.0
3761,42,22.0,4304.0,2,67855.0
3762,50,29.0,7972.0,3,48225.0
3763,6,27.0,6783.0,2,44878.0
3764,15,27.0,5133.0,3,37129.0
3765,30,6.0,7991.0,3,34743.0
3766,42,29.0,4976.0,3,54980.0
3767,37,17.0,7736.0,1,43390.0
3768,37,21.0,5756.0,2,65212.0
3769,42,28.0,4245.0,1,58351.0
3770,37,22.0,5640.0,1,44760.0
3771,35,24.0,5068.0,3,40668.0
3772,23,29.0,4114.0,1,45036.0
3773,6,17.0,5465.0,2,39202.0
3774,4,21.0,5807.0,1,47892.0
3775,18,19.0,90.0,1,37014.0
3777,49,11.0,6482.0,3,25827.0
3778,29,24.0,7903.0,1,41682.0
3779,13,7.0,2527.0,3,19977.0
3780,47,10.0,2964.0,1,29227.0
3781,17,7.0,5418.0,2,35007.0
3783,32,12.0,2620.0,3,44752.0
3784,48,16.0,4173.0,2,35419.0
3785,22,29.0,4280.0,2,57352.0
3786,4,25.0,2968.0,1,32855.0
3787,5,21.0,2955.0,3,39789.0
3788,37,18.0,4757.0,2,31445.0
3789,41,3.0,2102.0,3,13423.0
3791,13,15.0,5143.0,3,25875.0
3793,45,13.0,6466.0,3,32638.0
3795,23,12.0,1389.0,1,35241.0
3796,3,23.0,2182.0,1,45614.0
3797,42,21.0,5021.0,1,22703.0
3799,32,6.0,6276.0,3,28397.0
3800,45,7.0,2311.0,1,35585.0
3801,49,26.0,7271.0,1,31939.0
3802,21,10.0,4837.0,2,40920.0
3805,21,9.0,1912.0,2,41048.0
3806,44,27.0,6691.0,3,51458.0
3807,11,4.0,5939.0,3,5567.0
3810,1,8.0,6372.0,3,29926.0
3812,24,7.0,6003.0,2,38256.0
3814,13,21.0,7846.0,2,60435.0
3816,34,17.0,265.0,3,16281.0
3818,36,9.0,6209.0,3,9645.0
3819,17,5.0,5594.0,3,10608.0
3820,35,25.0,4146.0,1,50613.0
3821,18,10.0,1092.0,1,5049.0
3822,40,15.0,3700.0,3,38313.0
3823,22,28.0,3888.0,3,43103.0
3824,24,29.0,3681.0,3,41243.0
3825,19,14.0,6223.0,2,55222.0
3826,37,4.0,4333.0,2,16107.0
3827,39,21.0,7763.0,3,47186.0
3828,21,20.0,4548.0,3,38873.0
3830,28,12.0,5428.0,2,41778.0
3831,5,1.0,5527.0,2,27207.0
3832,17,24.0,3634.0,2,36136.0
3833,37,20.0,2298.0,2,43096.0
3836,27,24.0,4082.0,2,60851.0
3838,11,8.0,4656.0,2,54281.0
3839,45,7.0,8536.0,2,17084.0
3840,47,4.0,6573.0,2,45403.0
3841,12,6.0,7428.0,3,20060.0
3842,21,16.0,1039.0,3,22279.0
3843,11,20.0,3350.0,3,32337.0
3844,39,15.0,3420.0,3,25254.0
3845,28,14.0,7272.0,1,51818.0
3846,5,23.0,6319.0,2,61947.0
3847,17,12.0,7111.0,2,50553.0
3850,46,16.0,6318.0,1,48147.0
3851,12,15.0,3151.0,2,56282.0
3853,17,13.0,3212.0,3,35155.0
3854,19,11.0,4806.0,3,23886.0
3855,26,17.0,5898.0,1,43872.0
3856,48,21.0,7808.0,2,52466.0
3857,44,15.0,3121.0,1,50254.0
3859,32,10.0,2794.0,3,16355.0
3860,6,12.0,6533.0,1,28337.0
3861,36,16.0,1848.0,3,39072.0
3862,38,15.0,5354.0,2,53998.0
3863,11,10.0,2548.0,2,37844.0
3864,33,4.0,5091.0,1,16204.0
3865,24,27.0,7311.0,3,60900.0
3866,23,23.0,3977.0,2,52419.0
3867,15,29.0,5441.0,2,62088.0
3868,27,9.0,3213.0,1,51331.0
3869,11,21.0,4775.0,1,49107.0
3870,50,20.0,1884.0,3,35685.0
3871,17,9.0,6415.0,1,24188.0
3872,14,21.0,4169.0,2,52732.0
3874,18,24.0,5138.0,3,53396.0
3875,28,20.0,1066.0,3,29363.0
3876,47,11.0,3615.0,2,36091.0
3877,47,11.0,5270.0,1,17561.0
3878,4,7.0,4680.0,3,21875.0
3879,7,21.0,9354.0,2,19306.0
3881,35,4.0,5279.0,3,16146.0
3884,8,11.0,6316.0,1,22686.0
3885,45,9.0,5153.0,2,42460.0
3886,17,28.0,7552.0,3,65719.0
3888,49,9.0,5231.0,3,22633.0
3889,33,22.0,8248.0,2,53920.0
3891,8,2.0,8467.0,2,25017.0
3893,38,3.0,11470.0,1,23416.0
3894,3,18.0,3597.0,2,40328.0
3895,5,21.0,8258.0,2,68740.0
3896,13,6.0,5267.0,2,18907.0
3897,47,11.0,4628.0,2,46151.0
3898,46,21.0,5609.0,1,54494.0
3899,31,18.0,5250.0,2,53580.0
3900,16,12.0,3442.0,1,47392.0
3902,32,9.0,5614.0,3,36778.0
3903,22,20.0,4149.0,2,26650.0
3904,29,28.0,6080.0,2,76243.0
3905,22,26.0,4408.0,3,53383.0
3906,43,18.0,5916.0,1,47081.0
3907,3,19.0,5675.0,2,59211.0
3908,10,3.0,5902.0,2,24410.0
3909,42,9.0,2302.0,3,27930.0
3910,21,4.0,7194.0,1,39569.0
3913,2,23.0,3708.0,1,46178.0
3914,41,23.0,5142.0,2,52017.0
3916,35,9.0,6302.0,2,42339.0
3917,30,9.0,5087.0,3,38395.0
3918,30,5.0,4216.0,3,11983.0
3919,47,15.0,1405.0,1,40290.0
3920,35,15.0,6768.0,3,32809.0
3921,19,3.0,6035.0,1,2893.0
3922,50,19.0,6850.0,1,42186.0
3923,8,28.0,4629.0,1,49056.0
3924,26,3.0,5713.0,1,8935.0
3925,49,6.0,3693.0,1,17651.0
3927,7,24.0,4432.0,3,54611.0
3928,30,13.0,6843.0,1,35210.0
3930,3,13.0,4891.0,1,45478.0
3931,1,27.0,5484.0,3,53738.0
3932,36,11.0,5050.0,1,33349.0
3934,37,1.0,3503.0,2,24086.0
3936,15,17.0,5948.0,3,38724.0
3938,13,1.0,5532.0,3,14739.0
3939,40,3.0,7684.0,1,28757.0
3940,8,15.0,4299.0,1,36943.0
3941,5,26.0,2829.0,3,36307.0
3943,1,26.0,5358.0,1,67012.0
3944,36,23.0,8044.0,2,61262.0
3945,35,10.0,5875.0,2,28424.0
3946,2,8.0,3112.0,2,22271.0
3950,34,15.0,4883.0,2,64853.0
3952,14,9.0,5883.0,2,44569.0
3953,4,24.0,5745.0,3,65494.0
3954,30,25.0,1989.0,2,49403.0
3956,38,20.0,7567.0,3,46582.0
3957,11,9.0,8620.0,3,22955.0
3958,35,15.0,8185.0,1,42023.0
3959,8,23.0,7845.0,2,73023.0
3960,3,21.0,4427.0,2,62657.0
3961,14,21.0,5602.0,3,56146.0
3962,13,1.0,7333.0,3,3285.0
3963,45,2.0,1398.0,2,33092.0
3966,45,14.0,5560.0,3,34929.0
3967,19,8.0,7531.0,2,43093.0
3968,38,6.0,5037.0,3,12209.0
3969,16,12.0,3861.0,3,20775.0
3970,2,26.0,5566.0,2,67505.0
3972,17,29.0,5965.0,3,69095.0
3973,34,15.0,2570.0,1,38140.0
3974,42,14.0,5486.0,3,26175.0
3975,16,21.0,5368.0,1,51523.0
3976,38,29.0,6896.0,3,66561.0
3978,2,28.0,8948.0,1,55285.0
3979,26,11.0,5164.0,3,32422.0
3980,13,28.0,4043.0,1,52837.0
3981,47,25.0,2993.0,2,56343.0
3982,31,3.0,3972.0,2,27116.0
3983,34,19.0,3402.0,2,57887.0
3984,39,18.0,4687.0,1,38524.0
3986,8,28.0,2081.0,1,55099.0
3987,23,2.0,2221.0,3,5958.0
3988,14,29.0,4530.0,1,72619.0
3989,27,25.0,2274.0,3,62748.0
3990,29,28.0,3036.0,1,51400.0
3991,39,26.0,5678.0,1,45566.0
3992,39,7.0,4894.0,2,29775.0
3993,1,8.0,5877.0,1,31159.0
3994,17,19.0,6182.0,2,52585.0
3997,13,10.0,7409.0,2,44997.0
3998,21,22.0,5214.0,1,57017.0
4000,19,1.0,5755.0,1,11623.0
4001,25,6.0,5569.0,1,17220.0
4002,22,13.0,5411.0,1,31323.0
4003,31,14.0,8641.0,3,23457.0
4004,17,3.0,6396.0,3,7614.0
4005,23,11.0,4105.0,1,22841.0
4006,32,3.0,9686.0,2,35517.0
4008,10,10.0,4989.0,2,47238.0
4009,36,27.0,3338.0,1,64661.0
4010,8,15.0,6434.0,2,36388.0
4011,20,11.0,8380.0,3,15154.0
4013,50,26.0,4445.0,2,58542.0
4014,14,27.0,7233.0,1,68947.0
4015,50,24.0,2881.0,3,42801.0
4016,28,13.0,6148.0,3,33615.0
4017,46,5.0,2397.0,2,33596.0
4018,24,4.0,5815.0,1,11846.0
4019,15,13.0,5155.0,1,31117.0
4021,30,25.0,6488.0,3,51466.0
4022,4,17.0,655.0,3,16681.0
4023,13,2.0,4850.0,3,5934.0
4024,23,24.0,6648.0,1,51433.0
4025,8,5.0,4173.0,2,26442.0
4026,18,16.0,4086.0,1,23247.0
4027,12,7.0,4184.0,3,11622.0
4028,31,1.0,6094.0,1,2450.0
4029,14,28.0,2489.0,3,62800.0
4030,34,26.0,3876.0,2,58904.0
4031,18,12.0,7065.0,3,27996.0
4032,34,21.0,4025.0,2,44930.0
4033,11,11.0,3906.0,1,31931.0
4035,12,19.0,6291.0,1,34370.0
4036,49,26.0,5850.0,3,39742.0
4037,15,12.0,6944.0,2,38599.0
4038,31,12.0,4774.0,1,17818.0
4040,29,2.0,5614.0,2,35081.0
4042,18,25.0,9706.0,1,64074.0
4043,32,29.0,6956.0,3,62882.0
4046,17,23.0,7647.0,1,44551.0
4047,23,26.0,5191.0,1,58836.0
4050,8,13.0,3249.0,3,43345.0
4051,41,2.0,4676.0,1,9740.0
4052,6,3.0,5021.0,3,5164.0
4054,44,6.0,7933.0,3,18560.0
4055,29,19.0,7224.0,3,48320.0
4056,28,27.0,7636.0,1,47595.0
4057,11,21.0,3534.0,3,41411.0
4058,1,20.0,4410.0,3,40561.0
4059,43,19.0,6935.0,1,43733.0
4061,9,14.0,6483.0,2,55247.0
4063,34,3.0,2916.0,3,22300.0
4064,44,6.0,5465.0,2,22371.0
4065,4,29.0,3216.0,2,61650.0
4066,36,15.0,5921.0,2,36248.0
4067,18,23.0,7501.0,2,65979.0
4068,15,23.0,5378.0,3,56020.0
4069,13,18.0,2388.0,3,30813.0
4070,19,14.0,3981.0,3,32000.0
4071,49,19.0,6729.0,3,23937.0
4073,48,26.0,6107.0,3,32154.0
4074,12,10.0,8537.0,2,42435.0
4075,37,15.0,5698.0,1,17824.0
4077,23,23.0,6713.0,1,49363.0
4078,26,2.0,2653.0,1,14224.0
4079,29,3.0,4109.0,3,31870.0
4080,33,7.0,3523.0,2,33979.0
4081,27,23.0,6309.0,1,33452.0
4082,25,16.0,3161.0,3,27220.0
4084,47,19.0,4566.0,1,33200.0
4086,21,17.0,6823.0,1,56425.0
4088,43,19.0,4022.0,2,50763.0
4089,13,5.0,10859.0,1,39691.0
4091,33,20.0,1371.0,3,28111.0
4092,24,13.0,3984.0,2,24257.0
4093,44,13.0,5125.0,1,22570.0
4094,11,11.0,2177.0,2,29407.0
4095,17,11.0,9036.0,1,30097.0
4096,4,16.0,5059.0,3,36620.0
4097,47,15.0,4628.0,3,30756.0
4098,25,17.0,5762.0,2,37794.0
4101,21,28.0,7630.0,1,76140.0
4102,20,19.0,5324.0,1,44271.0
4103,19,4.0,7617.0,2,42547.0
4107,42,5.0,6480.0,3,15018.0
4109,37,2.0,7459.0,1,16214.0
4110,48,1.0,5038.0,2,30066.0
4111,39,12.0,4266.0,3,41910.0
4112,28,10.0,4816.0,2,21947.0
4113,41,8.0,6102.0,2,36121.0
4114,35,1.0,5554.0,2,47949.0
4115,47,12.0,1341.0,2,35169.0
4116,48,2.0,4763.0,3,21947.0
4118,14,28.0,4997.0,3,36619.0
4119,35,10.0,9449.0,3,30527.0
4122,7,26.0,3029.0,1,25163.0
4123,41,3.0,3288.0,1,924.0
4124,13,7.0,3307.0,2,30858.0
4125,18,12.0,9419.0,3,26958.0
4126,37,8.0,4495.0,1,16761.0
4127,13,20.0,3594.0,3,29677.0
4128,36,12.0,4994.0,3,33837.0
4129,31,3.0,4555.0,1,9741.0
4130,2,17.0,6622.0,2,45386.0
4133,9,10.0,6693.0,1,25578.0
4134,38,22.0,4022.0,1,31561.0
4135,11,6.0,3490.0,2,40584.0
4136,22,25.0,3400.0,2,50821.0
4137,33,1.0,6447.0,3,24576.0
4138,36,22.0,6359.0,1,52281.0
4139,45,12.0,6915.0,3,26599.0
4140,23,5.0,2674.0,3,19024.0
4141,45,13.0,2556.0,2,22024.0
4142,45,27.0,7274.0,2,81121.0
4143,34,15.0,5410.0,3,29736.0
4144,9,22.0,3788.0,2,57699.0
4145,24,11.0,4685.0,1,24483.0
4146,8,8.0,2531.0,2,32317.0
4147,7,5.0,3940.0,2,46631.0
4149,18,12.0,5708.0,2,38390.0
4151,28,2.0,4620.0,3,14800.0
4152,6,26.0,6466.0,3,64710.0
4153,44,16.0,4797.0,2,27675.0
4156,28,10.0,1464.0,3,33484.0
4158,1,8.0,7927.0,1,31639.0
4160,21,1.0,2459.0,3,3473.0
4161,43,12.0,3754.0,1,21050.0
4162,35,29.0,5581.0,1,57895.0
4163,13,28.0,3989.0,3,70471.0
4164,49,5.0,3954.0,1,6408.0
4165,10,16.0,4834.0,1,26490.0
4166,44,25.0,5201.0,1,57630.0
4167,47,4.0,5736.0,1,19060.0
4168,10,17.0,4409.0,1,26300.0
4169,46,24.0,4374.0,2,54788.0
4170,13,21.0,1156.0,3,22288.0
4171,37,2.0,6871.0,3,8595.0
4172,38,12.0,5504.0,2,32684.0
4173,24,1.0,8022.0,2,31026.0
4174,2,12.0,6022.0,3,34248.0
4175,22,12.0,4852.0,3,342.0
4176,17,12.0,2027.0,2,40692.0
4177,36,19.0,1732.0,2,26853.0
4178,14,25.0,7096.0,1,53239.0
4179,10,17.0,6123.0,2,66313.0
4181,25,24.0,6862.0,1,54048.0
4182,3,24.0,4257.0,1,56779.0
4183,47,26.0,399.0,3,52053.0
4184,38,28.0,6209.0,3,60311.0
4185,17,11.0,2967.0,2,43225.0
4186,12,13.0,4631.0,1,25667.0
4188,29,8.0,3738.0,3,34889.0
4189,43,10.0,3349.0,3,27528.0
4190,25,8.0,4385.0,2,37409.0
4191,36,20.0,907.0,1,23976.0
4192,26,8.0,2932.0,3,8714.0
4193,38,9.0,2903.0,2,28634.0
4194,1,7.0,4528.0,2,23135.0
4195,20,14.0,3105.0,2,41840.0
4196,28,28.0,3968.0,3,40888.0
4198,47,25.0,9255.0,3,45916.0
4199,17,11.0,6539.0,3,15574.0
4200,40,8.0,4759.0,3,11580.0
4201,28,13.0,5898.0,1,34902.0
4203,27,15.0,5575.0,1,37377.0
4205,47,3.0,4725.0,2,45459.0
4206,30,23.0,3048.0,2,65504.0
4207,41,14.0,4341.0,1,25871.0
4208,34,15.0,4682.0,3,11788.0
4209,37,2.0,7105.0,1,15084.0
4210,6,29.0,3411.0,1,44857.0
4211,7,19.0,3251.0,2,33815.0
4213,32,25.0,3781.0,2,60421.0
4215,33,4.0,5658.0,2,29787.0
4216,7,3.0,3429.0,1,15057.0
4217,12,5.0,5229.0,3,3937.0
4218,16,3.0,5254.0,2,22443.0
4219,16,25.0,6107.0,1,34442.0
4220,43,15.0,4578.0,2,56551.0
4221,36,19.0,6664.0,2,40662.0
4222,13,2.0,5738.0,2,29797.0
4224,36,5.0,3898.0,3,19505.0
4225,47,22.0,5549.0,2,57783.0
4226,9,17.0,5704.0,1,26835.0
4227,32,14.0,3804.0,2,40716.0
4228,11,28.0,7388.0,3,65578.0
4229,8,27.0,10247.0,2,60466.0
4230,33,22.0,3685.0,1,57522.0
4231,23,10.0,4059.0,2,44863.0
4233,8,4.0,2380.0,3,5511.0
4235,22,24.0,6714.0,3,41268.0
4236,4,25.0,4835.0,2,72414.0
4237,40,22.0,8838.0,1,37196.0
4238,3,16.0,4422.0,2,50617.0
4239,29,7.0,5832.0,2,35453.0
4240,41,15.0,3191.0,2,48338.0
4242,34,28.0,5175.0,3,42257.0
4243,34,25.0,791.0,3,34241.0
4244,28,20.0,3350.0,3,39833.0
4245,13,26.0,6271.0,3,58663.0
4248,44,21.0,4278.0,2,51922.0
4250,4,5.0,4993.0,1,26036.0
4251,26,13.0,7520.0,1,30054.0
4252,40,21.0,7607.0,3,37248.0
4253,9,14.0,7536.0,2,49628.0
4255,32,17.0,7316.0,1,44376.0
4256,20,15.0,4621.0,2,47279.0
4257,50,21.0,3956.0,1,63900.0
4258,11,7.0,7281.0,3,28289.0
4259,15,27.0,5576.0,1,51575.0
4260,32,22.0,1409.0,2,65154.0
4261,28,22.0,7433.0,1,46551.0
4262,22,12.0,4560.0,1,37683.0
4263,41,23.0,3665.0,3,47833.0
4264,17,6.0,6957.0,2,34592.0
4266,44,16.0,3086.0,3,31193.0
4267,7,26.0,4685.0,1,48007.0
4268,42,5.0,3183.0,1,22679.0
4270,25,14.0,-985.0,1,10505.0
4271,10,8.0,2972.0,3,22754.0
4272,45,14.0,4657.0,2,73978.0
4273,19,12.0,-666.0,1,24299.0
4274,11,10.0,2256.0,3,31694.0
4275,13,20.0,6214.0,3,47390.0
4277,40,26.0,4685.0,2,67725.0
4280,31,29.0,4348.0,1,42385.0
4283,43,8.0,3212.0,1,38022.0
4285,49,21.0,8100.0,3,52066.0
4286,47,10.0,4561.0,3,27862.0
4287,38,3.0,4799.0,1,9755.0
4290,31,26.0,4518.0,2,64980.0
4291,41,5.0,6787.0,3,7273.0
4292,46,16.0,5496.0,2,38906.0
4293,50,17.0,5245.0,2,59600.0
4294,26,6.0,2959.0,3,8552.0
4295,49,26.0,8565.0,2,71651.0
4296,50,20.0,7931.0,3,53533.0
4297,5,20.0,9548.0,3,34595.0
4298,20,16.0,2801.0,2,33745.0
4300,11,2.0,3413.0,2,22742.0
4301,33,20.0,5887.0,3,35321.0
4303,38,18.0,4172.0,3,32659.0
4304,27,1.0,4542.0,3,12910.0
4305,34,26.0,9181.0,1,40229.0
4306,15,29.0,4729.0,3,51519.0
4307,32,29.0,594.0,3,40162.0
4308,21,19.0,3927.0,2,46571.0
4309,46,12.0,2809.0,2,34588.0
4310,5,8.0,3160.0,2,47541.0
4312,38,12.0,6781.0,1,28077.0
4313,22,7.0,3313.0,1,38495.0
4314,18,18.0,3898.0,2,46550.0
4315,14,22.0,3603.0,2,49677.0
4316,10,14.0,8036.0,2,58429.0
4317,46,8.0,6841.0,2,37632.0
4318,13,24.0,6353.0,3,46959.0
4319,31,20.0,2935.0,2,55336.0
4320,30,22.0,1581.0,3,52660.0
4321,3,14.0,7460.0,2,36628.0
4322,30,5.0,8837.0,1,36013.0
4323,6,9.0,1486.0,1,9751.0
4324,29,8.0,9482.0,2,31431.0
4325,8,2.0,4787.0,1,7863.0
4326,44,28.0,5336.0,1,54858.0
4327,45,16.0,2364.0,1,28388.0
4328,43,13.0,1450.0,1,43369.0
4329,44,7.0,472.0,3,21078.0
4330,33,16.0,7061.0,3,34502.0
4331,17,7.0,4834.0,3,10585.0
4333,11,14.0,7266.0,2,47796.0
4334,13,14.0,4808.0,1,32338.0
