tienda_id,empleados,publicidad,ubicacion,ventas
9,5.0,6246.0,urbana,
20,29.0,,suburbana,67053.0
1,28.0,2962.0,urbana,72775.0
8,12.0,5796.0,rural,15310.0
23,,2665.0,suburbana,72846.0
3,3.0,3264.0,rural,16086.0
4,29.0,3474.0,urbana,63956.0
25,8.0,8086.0,rural,35455.0
47,22.0,1660.0,suburbana,39107.0
38,2.0,1808.0,rural,22516.0
15,18.0,5566.0,suburbana,
21,9.0,5209.0,rural,20447.0
35,13.0,4060.0,rural,26873.0
46,7.0,5027.0,suburbana,19081.0
14,10.0,2870.0,,19928.0
36,9.0,5184.0,suburbana,22778.0
12,22.0,5419.0,urbana,52011.0
17,15.0,7429.0,rural,28752.0
39,5.0,8814.0,suburbana,38893.0
9,12.0,4464.0,urbana,45904.0
35,1.0,2453.0,urbana,22581.0
13,12.0,5769.0,suburbana,40265.0
15,22.0,4732.0,suburbana,45832.0
18,6.0,4643.0,suburbana,14773.0
33,19.0,1777.0,urbana,33864.0
6,19.0,5197.0,urbana,62545.0
27,16.0,5845.0,rural,11419.0
23,,6986.0,urbana,39002.0
27,,3989.0,suburbana,22737.0
34,23.0,3349.0,rural,42006.0
46,10.0,3973.0,rural,37770.0
38,27.0,6867.0,rural,44552.0
14,18.0,7772.0,rural,45911.0
36,26.0,7241.0,suburbana,53028.0
8,13.0,6295.0,rural,35028.0
35,26.0,4935.0,suburbana,54647.0
19,18.0,,urbana,56237.0
30,3.0,5539.0,suburbana,21080.0
14,26.0,4495.0,rural,50530.0
20,28.0,6778.0,urbana,56536.0
49,23.0,1694.0,urbana,56611.0
25,3.0,2064.0,urbana,32177.0
40,23.0,1690.0,rural,40335.0
24,25.0,3395.0,suburbana,49198.0
14,27.0,7692.0,suburbana,37824.0
26,26.0,,rural,61438.0
38,12.0,2695.0,rural,11479.0
23,27.0,3349.0,urbana,56997.0
22,20.0,7215.0,suburbana,37888.0
48,,7870.0,rural,24763.0
19,25.0,7030.0,rural,51543.0
46,24.0,7154.0,suburbana,58316.0
3,8.0,8303.0,urbana,45680.0
42,9.0,1407.0,urbana,51860.0
19,14.0,2550.0,urbana,39985.0
9,5.0,3598.0,suburbana,12065.0
28,21.0,5207.0,rural,38317.0
20,19.0,5200.0,rural,26607.0
45,21.0,5232.0,rural,37233.0
7,16.0,6668.0,rural,18823.0
14,24.0,1164.0,suburbana,38573.0
9,12.0,4719.0,urbana,24900.0
19,21.0,5531.0,urbana,68009.0
47,4.0,4348.0,urbana,30589.0
14,8.0,,urbana,55105.0
38,,7044.0,rural,32240.0
36,15.0,5124.0,rural,43691.0
40,,9275.0,suburbana,25023.0
17,5.0,6901.0,urbana,37921.0
30,14.0,5532.0,rural,21461.0
9,21.0,6007.0,,
33,13.0,6486.0,rural,29828.0
25,10.0,8370.0,urbana,24304.0
14,,7348.0,rural,32813.0
11,29.0,6028.0,urbana,76251.0
35,4.0,3542.0,urbana,23931.0
41,8.0,5829.0,suburbana,19300.0
14,24.0,6157.0,suburbana,47081.0
30,11.0,6555.0,urbana,49224.0
41,17.0,3532.0,,51935.0
4,18.0,6476.0,urbana,49927.0
4,21.0,6601.0,rural,41957.0
28,25.0,2580.0,rural,53134.0
8,26.0,2597.0,rural,59151.0
2,11.0,,suburbana,27541.0
41,16.0,3289.0,urbana,45806.0
46,12.0,8075.0,rural,41908.0
22,,4442.0,rural,33282.0
41,27.0,5769.0,suburbana,41086.0
16,16.0,5672.0,,29605.0
29,23.0,3571.0,urbana,48735.0
49,26.0,7780.0,urbana,61067.0
48,21.0,4444.0,rural,43753.0
30,1.0,5117.0,rural,29445.0
12,16.0,,rural,28998.0
35,15.0,2327.0,rural,35956.0
11,6.0,7254.0,rural,31141.0
46,12.0,4988.0,suburbana,46858.0
50,8.0,3828.0,urbana,46410.0
21,7.0,3861.0,suburbana,16119.0
21,2.0,6097.0,urbana,13370.0
5,12.0,7520.0,urbana,37729.0
48,21.0,3876.0,urbana,56285.0
20,14.0,7191.0,suburbana,29322.0
37,16.0,4679.0,rural,16492.0
3,11.0,6001.0,urbana,
44,20.0,1449.0,urbana,81225.0
33,9.0,1792.0,suburbana,22740.0
9,10.0,6640.0,suburbana,48313.0
9,,5549.0,rural,32591.0
4,12.0,5807.0,rural,35571.0
35,6.0,2842.0,urbana,29841.0
17,19.0,4155.0,suburbana,41897.0
34,11.0,1655.0,rural,30607.0
24,9.0,3305.0,,17119.0
32,21.0,4954.0,rural,28521.0
1,,5655.0,suburbana,49971.0
8,,3574.0,suburbana,13753.0
45,27.0,6104.0,suburbana,56220.0
23,25.0,4923.0,suburbana,32478.0
47,25.0,4548.0,suburbana,54190.0
40,24.0,5167.0,,72796.0
12,25.0,9199.0,urbana,59778.0
12,16.0,4677.0,,31195.0
46,20.0,6904.0,urbana,75196.0
47,16.0,,suburbana,
15,6.0,4503.0,urbana,36878.0
41,5.0,1899.0,urbana,21543.0
19,21.0,3745.0,rural,45334.0
26,4.0,5152.0,suburbana,10036.0
29,2.0,4790.0,urbana,13602.0
22,28.0,7593.0,urbana,72596.0
40,6.0,3532.0,rural,12042.0
21,9.0,4706.0,urbana,17032.0
38,28.0,6072.0,rural,57725.0
20,17.0,4443.0,urbana,63656.0
29,14.0,6947.0,rural,38153.0
4,7.0,2824.0,rural,12771.0
7,22.0,1960.0,suburbana,23164.0
28,19.0,4427.0,suburbana,43505.0
28,1.0,4857.0,urbana,18816.0
4,29.0,5436.0,,48836.0
22,20.0,5276.0,suburbana,24753.0
12,25.0,4183.0,suburbana,69616.0
45,15.0,1984.0,urbana,33115.0
3,18.0,4762.0,urbana,32593.0
22,3.0,2921.0,suburbana,33783.0
44,18.0,5141.0,suburbana,41423.0
2,2.0,2784.0,urbana,23986.0
24,10.0,5758.0,suburbana,32700.0
34,11.0,8335.0,rural,32524.0
27,27.0,3548.0,urbana,65470.0
41,24.0,2469.0,urbana,42907.0
1,3.0,7289.0,rural,-511.0
8,7.0,8534.0,suburbana,20037.0
23,8.0,2508.0,rural,13905.0
38,19.0,4816.0,suburbana,38752.0
6,18.0,5973.0,suburbana,44064.0
22,13.0,4479.0,,40287.0
25,13.0,,urbana,
18,24.0,2254.0,suburbana,51750.0
17,19.0,2464.0,rural,42609.0
12,23.0,2919.0,urbana,48747.0
6,12.0,5173.0,suburbana,18458.0
26,17.0,7195.0,urbana,53057.0
27,28.0,2285.0,urbana,59621.0
8,,3428.0,urbana,64103.0
19,12.0,2780.0,rural,15371.0
42,28.0,5576.0,rural,39402.0
1,13.0,3356.0,suburbana,25851.0
29,25.0,2978.0,rural,
45,12.0,,suburbana,25927.0
49,19.0,,suburbana,43789.0
35,14.0,9379.0,urbana,43551.0
40,7.0,5168.0,urbana,
14,13.0,7971.0,rural,35707.0
35,6.0,3866.0,suburbana,6866.0
48,24.0,4998.0,suburbana,59010.0
45,19.0,6302.0,urbana,59445.0
20,19.0,,urbana,62144.0
49,4.0,4681.0,urbana,24457.0
13,19.0,4434.0,rural,27657.0
38,9.0,5875.0,suburbana,27373.0
49,16.0,5124.0,suburbana,39729.0
46,27.0,3545.0,suburbana,65189.0
49,4.0,4398.0,urbana,35883.0
8,6.0,7229.0,rural,21274.0
43,,6097.0,rural,20602.0
20,27.0,5923.0,urbana,
33,,9512.0,rural,
26,24.0,2738.0,rural,49979.0
39,16.0,6419.0,suburbana,24613.0
21,5.0,5109.0,urbana,31674.0
49,21.0,5687.0,urbana,66491.0
42,22.0,5364.0,urbana,45934.0
43,10.0,3596.0,urbana,57323.0
41,23.0,2929.0,suburbana,36070.0
9,13.0,4999.0,rural,23452.0
24,29.0,3435.0,rural,61507.0
37,26.0,4260.0,suburbana,66928.0
49,14.0,6596.0,rural,
41,7.0,2546.0,urbana,35848.0
17,29.0,4616.0,suburbana,75071.0
24,20.0,7109.0,suburbana,32006.0
21,6.0,3985.0,urbana,14939.0
39,7.0,7938.0,urbana,17606.0
41,5.0,1898.0,urbana,20505.0
39,21.0,8638.0,rural,36249.0
13,18.0,,urbana,54833.0
11,23.0,2342.0,suburbana,56451.0
46,12.0,6666.0,rural,37418.0
19,6.0,5861.0,rural,27482.0
11,27.0,7764.0,suburbana,47130.0
13,,1927.0,rural,11889.0
46,4.0,2807.0,urbana,20907.0
45,19.0,6540.0,urbana,59740.0
1,12.0,10099.0,urbana,46505.0
40,15.0,6150.0,urbana,56269.0
44,3.0,6460.0,rural,38430.0
19,23.0,3477.0,suburbana,46953.0
12,27.0,4636.0,rural,38175.0
8,28.0,3760.0,suburbana,38695.0
8,26.0,6004.0,suburbana,44835.0
45,20.0,6859.0,urbana,66155.0
12,28.0,5371.0,rural,56141.0
48,8.0,6590.0,urbana,39575.0
33,11.0,4942.0,rural,29268.0
45,16.0,7649.0,rural,42312.0
26,,3276.0,urbana,20550.0
39,3.0,7831.0,rural,25627.0
28,5.0,3567.0,urbana,34247.0
5,20.0,,suburbana,29618.0
8,14.0,2611.0,urbana,46443.0
25,28.0,6011.0,rural,38784.0
27,26.0,5262.0,rural,53311.0
46,15.0,6477.0,suburbana,38880.0
23,,1532.0,suburbana,10133.0
30,27.0,5267.0,suburbana,58848.0
45,26.0,5806.0,urbana,71735.0
47,4.0,3022.0,urbana,22682.0
23,8.0,6066.0,rural,
49,19.0,405.0,,36038.0
47,27.0,4744.0,suburbana,63038.0
20,5.0,7824.0,urbana,
18,13.0,4727.0,,40013.0
18,16.0,3561.0,suburbana,27712.0
2,1.0,4870.0,urbana,16549.0
4,13.0,5198.0,urbana,35778.0
30,22.0,6792.0,suburbana,49700.0
33,11.0,5259.0,suburbana,29184.0
36,21.0,6524.0,rural,44584.0
18,8.0,5184.0,suburbana,14505.0
37,25.0,3501.0,urbana,53125.0
19,8.0,2196.0,,36463.0
47,,5743.0,suburbana,54310.0
28,28.0,57.0,rural,53281.0
40,14.0,1469.0,urbana,39622.0
20,13.0,2203.0,suburbana,34210.0
49,3.0,6429.0,urbana,24894.0
33,4.0,2020.0,rural,
12,27.0,5940.0,urbana,75606.0
15,20.0,2936.0,suburbana,44170.0
41,15.0,4707.0,suburbana,28945.0
39,15.0,4874.0,rural,31411.0
2,27.0,4677.0,rural,44580.0
29,21.0,3706.0,rural,54449.0
41,13.0,1867.0,urbana,47709.0
10,9.0,5053.0,urbana,26064.0
2,28.0,6115.0,urbana,54058.0
11,,6358.0,urbana,65091.0
13,10.0,5163.0,rural,
10,29.0,5515.0,urbana,73091.0
14,12.0,3457.0,urbana,39332.0
18,14.0,5898.0,urbana,39245.0
9,1.0,5825.0,urbana,31256.0
39,14.0,4404.0,rural,35464.0
28,14.0,,rural,42651.0
3,8.0,4946.0,suburbana,33301.0
20,16.0,5913.0,suburbana,30362.0
6,14.0,1912.0,urbana,45094.0
27,1.0,1872.0,urbana,20139.0
2,16.0,1976.0,rural,21130.0
29,18.0,4110.0,suburbana,22399.0
38,7.0,5910.0,,57705.0
3,15.0,508.0,suburbana,27317.0
16,,5188.0,suburbana,48888.0
30,17.0,7387.0,suburbana,43607.0
40,19.0,5546.0,rural,39053.0
2,23.0,962.0,,30053.0
17,13.0,6042.0,urbana,42676.0
41,9.0,5484.0,rural,40598.0
12,24.0,4314.0,rural,42332.0
35,24.0,5363.0,rural,61641.0
43,15.0,2208.0,suburbana,34580.0
1,25.0,5101.0,,48069.0
45,26.0,5957.0,urbana,65209.0
15,3.0,3614.0,urbana,27766.0
26,24.0,4058.0,suburbana,
37,1.0,3864.0,suburbana,8770.0
21,16.0,4049.0,rural,18600.0
49,8.0,3339.0,suburbana,30283.0
31,29.0,3458.0,urbana,67214.0
25,23.0,,urbana,75969.0
23,13.0,1514.0,rural,25377.0
24,8.0,5365.0,rural,6153.0
38,17.0,6028.0,,53546.0
28,22.0,2294.0,suburbana,45594.0
21,23.0,4846.0,suburbana,44068.0
43,14.0,3166.0,urbana,49717.0
18,27.0,7272.0,suburbana,61293.0
36,21.0,4588.0,suburbana,33201.0
35,21.0,7946.0,urbana,53178.0
45,7.0,7644.0,urbana,47559.0
9,27.0,5614.0,,40193.0
38,15.0,9285.0,urbana,48204.0
30,16.0,1851.0,rural,32752.0
44,,7890.0,rural,28273.0
34,6.0,4463.0,suburbana,
32,23.0,,urbana,56984.0
3,1.0,4077.0,suburbana,11526.0
3,12.0,2099.0,urbana,24373.0
28,18.0,6139.0,urbana,51908.0
44,16.0,2518.0,suburbana,29828.0
15,12.0,3818.0,rural,36712.0
41,,3906.0,urbana,57281.0
23,13.0,6991.0,rural,22322.0
40,8.0,4852.0,suburbana,
11,27.0,112.0,suburbana,51840.0
48,29.0,3201.0,urbana,62090.0
32,26.0,1875.0,suburbana,35348.0
36,22.0,6004.0,urbana,60726.0
33,1.0,2634.0,urbana,28868.0
24,26.0,3788.0,urbana,69439.0
39,,8500.0,urbana,67687.0
34,7.0,6273.0,urbana,27234.0
28,,2670.0,suburbana,
37,29.0,6650.0,urbana,57402.0
7,22.0,3564.0,rural,44422.0
4,13.0,6645.0,urbana,37729.0
37,13.0,,urbana,47023.0
1,28.0,3079.0,urbana,49384.0
1,9.0,2893.0,suburbana,31241.0
47,24.0,5575.0,rural,37593.0
20,15.0,6826.0,rural,37789.0
19,4.0,5744.0,rural,19322.0
29,13.0,4134.0,suburbana,36661.0
10,27.0,1405.0,suburbana,
18,12.0,3721.0,urbana,29305.0
28,5.0,2495.0,suburbana,34399.0
35,7.0,7737.0,rural,20390.0
43,8.0,4203.0,rural,19037.0
47,5.0,5600.0,suburbana,
31,9.0,4312.0,suburbana,18060.0
27,14.0,5859.0,rural,
11,26.0,6436.0,rural,50846.0
49,12.0,9656.0,rural,28407.0
49,4.0,4088.0,rural,17002.0
38,20.0,7086.0,rural,34855.0
5,29.0,5555.0,suburbana,57262.0
8,8.0,3843.0,suburbana,26387.0
34,17.0,3986.0,urbana,62358.0
48,8.0,5941.0,urbana,53314.0
12,21.0,4406.0,urbana,56719.0
38,29.0,5209.0,suburbana,69659.0
1,27.0,6329.0,urbana,58312.0
31,1.0,9990.0,urbana,52005.0
4,20.0,5064.0,suburbana,41604.0
49,2.0,2743.0,rural,9866.0
45,4.0,5795.0,suburbana,25956.0
50,24.0,4031.0,suburbana,57750.0
5,21.0,,rural,41815.0
30,1.0,4005.0,urbana,
24,7.0,5036.0,suburbana,31087.0
3,1.0,6245.0,suburbana,7395.0
11,9.0,5982.0,rural,31027.0
45,3.0,7780.0,,28247.0
4,12.0,6334.0,urbana,44992.0
26,19.0,9685.0,rural,50291.0
27,15.0,5898.0,suburbana,32315.0
46,22.0,7598.0,urbana,72826.0
43,16.0,4061.0,urbana,48878.0
27,10.0,8949.0,suburbana,30305.0
42,22.0,4304.0,urbana,67855.0
50,29.0,7972.0,rural,48225.0
6,27.0,6783.0,urbana,44878.0
15,27.0,5133.0,rural,37129.0
30,6.0,7991.0,rural,34743.0
42,29.0,4976.0,rural,54980.0
37,17.0,7736.0,suburbana,43390.0
37,21.0,5756.0,urbana,65212.0
42,28.0,4245.0,suburbana,58351.0
37,22.0,5640.0,suburbana,44760.0
35,24.0,5068.0,rural,40668.0
23,29.0,4114.0,suburbana,45036.0
6,17.0,5465.0,urbana,39202.0
4,21.0,5807.0,suburbana,47892.0
18,19.0,90.0,suburbana,37014.0
9,18.0,,rural,41682.0
49,11.0,6482.0,rural,25827.0
29,24.0,7903.0,suburbana,41682.0
13,7.0,2527.0,rural,19977.0
47,10.0,2964.0,suburbana,29227.0
17,7.0,5418.0,urbana,35007.0
45,5.0,3574.0,urbana,
32,12.0,2620.0,rural,44752.0
48,16.0,4173.0,urbana,35419.0
22,29.0,4280.0,urbana,57352.0
4,25.0,2968.0,suburbana,32855.0
5,21.0,2955.0,rural,39789.0
37,18.0,4757.0,urbana,31445.0
41,3.0,2102.0,rural,13423.0
49,20.0,2070.0,,36094.0
13,15.0,5143.0,rural,25875.0
34,,8011.0,,38627.0
45,13.0,6466.0,rural,32638.0
22,,7445.0,rural,
23,12.0,1389.0,suburbana,35241.0
3,23.0,2182.0,suburbana,45614.0
42,21.0,5021.0,suburbana,22703.0
34,5.0,,suburbana,32133.0
32,6.0,6276.0,rural,28397.0
45,7.0,2311.0,suburbana,35585.0
49,26.0,7271.0,suburbana,31939.0
21,10.0,4837.0,urbana,40920.0
46,16.0,6555.0,suburbana,
44,,3789.0,suburbana,37046.0
21,9.0,1912.0,urbana,41048.0
44,27.0,6691.0,rural,51458.0
11,4.0,5939.0,rural,5567.0
39,21.0,2508.0,,
4,,3663.0,urbana,58318.0
1,8.0,6372.0,rural,29926.0
28,25.0,5412.0,suburbana,
24,7.0,6003.0,urbana,38256.0
35,15.0,3951.0,,
13,21.0,7846.0,urbana,60435.0
47,3.0,4777.0,rural,
34,17.0,265.0,rural,16281.0
11,11.0,5213.0,rural,
36,9.0,6209.0,rural,9645.0
17,5.0,5594.0,rural,10608.0
35,25.0,4146.0,suburbana,50613.0
18,10.0,1092.0,suburbana,5049.0
40,15.0,3700.0,rural,38313.0
22,28.0,3888.0,rural,43103.0
24,29.0,3681.0,rural,41243.0
19,14.0,6223.0,urbana,55222.0
37,4.0,4333.0,urbana,16107.0
39,21.0,7763.0,rural,47186.0
21,20.0,4548.0,rural,38873.0
8,2.0,7431.0,urbana,
28,12.0,5428.0,urbana,41778.0
5,1.0,5527.0,urbana,27207.0
17,24.0,3634.0,urbana,36136.0
37,20.0,2298.0,urbana,43096.0
36,5.0,,rural,7249.0
19,,8373.0,rural,31773.0
27,24.0,4082.0,urbana,60851.0
34,,,rural,24625.0
11,8.0,4656.0,urbana,54281.0
45,7.0,8536.0,urbana,17084.0
47,4.0,6573.0,urbana,45403.0
12,6.0,7428.0,rural,20060.0
21,16.0,1039.0,rural,22279.0
11,20.0,3350.0,rural,32337.0
39,15.0,3420.0,rural,25254.0
28,14.0,7272.0,suburbana,51818.0
5,23.0,6319.0,urbana,61947.0
17,12.0,7111.0,urbana,50553.0
20,29.0,,rural,42076.0
41,12.0,7220.0,rural,
46,16.0,6318.0,suburbana,48147.0
12,15.0,3151.0,urbana,56282.0
6,29.0,4606.0,urbana,
17,13.0,3212.0,rural,35155.0
19,11.0,4806.0,rural,23886.0
26,17.0,5898.0,suburbana,43872.0
48,21.0,7808.0,urbana,52466.0
44,15.0,3121.0,suburbana,50254.0
44,,4061.0,urbana,46850.0
32,10.0,2794.0,rural,16355.0
6,12.0,6533.0,suburbana,28337.0
36,16.0,1848.0,rural,39072.0
38,15.0,5354.0,urbana,53998.0
11,10.0,2548.0,urbana,37844.0
33,4.0,5091.0,suburbana,16204.0
24,27.0,7311.0,rural,60900.0
23,23.0,3977.0,urbana,52419.0
15,29.0,5441.0,urbana,62088.0
27,9.0,3213.0,suburbana,51331.0
11,21.0,4775.0,suburbana,49107.0
50,20.0,1884.0,rural,35685.0
17,9.0,6415.0,suburbana,24188.0
14,21.0,4169.0,urbana,52732.0
27,25.0,,rural,58644.0
18,24.0,5138.0,rural,53396.0
28,20.0,1066.0,rural,29363.0
47,11.0,3615.0,urbana,36091.0
47,11.0,5270.0,suburbana,17561.0
4,7.0,4680.0,rural,21875.0
7,21.0,9354.0,urbana,19306.0
45,,7517.0,suburbana,15602.0
35,4.0,5279.0,rural,16146.0
48,5.0,2955.0,suburbana,-6381.0
9,5.0,4010.0,,
8,11.0,6316.0,suburbana,22686.0
45,9.0,5153.0,urbana,42460.0
17,28.0,7552.0,rural,65719.0
17,16.0,5137.0,,35795.0
49,9.0,5231.0,rural,22633.0
33,22.0,8248.0,urbana,53920.0
32,,2806.0,suburbana,5064.0
8,2.0,8467.0,urbana,25017.0
19,14.0,6539.0,rural,
38,3.0,11470.0,suburbana,23416.0
3,18.0,3597.0,urbana,40328.0
5,21.0,8258.0,urbana,68740.0
13,6.0,5267.0,urbana,18907.0
47,11.0,4628.0,urbana,46151.0
46,21.0,5609.0,suburbana,54494.0
31,18.0,5250.0,urbana,53580.0
16,12.0,3442.0,suburbana,47392.0
50,5.0,,urbana,35344.0
32,9.0,5614.0,rural,36778.0
22,20.0,4149.0,urbana,26650.0
29,28.0,6080.0,urbana,76243.0
22,26.0,4408.0,rural,53383.0
43,18.0,5916.0,suburbana,47081.0
3,19.0,5675.0,urbana,59211.0
10,3.0,5902.0,urbana,24410.0
42,9.0,2302.0,rural,27930.0
21,4.0,7194.0,suburbana,39569.0
16,17.0,,rural,14335.0
12,17.0,4628.0,urbana,
2,23.0,3708.0,suburbana,46178.0
41,23.0,5142.0,urbana,52017.0
24,2.0,4777.0,rural,-283.0
35,9.0,6302.0,urbana,42339.0
30,9.0,5087.0,rural,38395.0
30,5.0,4216.0,rural,11983.0
47,15.0,1405.0,suburbana,40290.0
35,15.0,6768.0,rural,32809.0
19,3.0,6035.0,suburbana,2893.0
50,19.0,6850.0,suburbana,42186.0
8,28.0,4629.0,suburbana,49056.0
26,3.0,5713.0,suburbana,8935.0
49,6.0,3693.0,suburbana,17651.0
40,4.0,3510.0,rural,
7,24.0,4432.0,rural,54611.0
30,13.0,6843.0,suburbana,35210.0
7,27.0,4450.0,,35011.0
3,13.0,4891.0,suburbana,45478.0
1,27.0,5484.0,rural,53738.0
36,11.0,5050.0,suburbana,33349.0
25,5.0,,urbana,41857.0
37,1.0,3503.0,urbana,24086.0
1,9.0,,suburbana,22295.0
15,17.0,5948.0,rural,38724.0
37,22.0,1715.0,suburbana,
13,1.0,5532.0,rural,14739.0
40,3.0,7684.0,suburbana,28757.0
8,15.0,4299.0,suburbana,36943.0
5,26.0,2829.0,rural,36307.0
9,21.0,,rural,34955.0
1,26.0,5358.0,suburbana,67012.0
36,23.0,8044.0,urbana,61262.0
35,10.0,5875.0,urbana,28424.0
2,8.0,3112.0,urbana,22271.0
40,12.0,3022.0,urbana,
23,,,urbana,71113.0
9,22.0,,rural,45668.0
34,15.0,4883.0,urbana,64853.0
46,27.0,5344.0,,55536.0
14,9.0,5883.0,urbana,44569.0
4,24.0,5745.0,rural,65494.0
30,25.0,1989.0,urbana,49403.0
31,10.0,7433.0,urbana,
38,20.0,7567.0,rural,46582.0
11,9.0,8620.0,rural,22955.0
35,15.0,8185.0,suburbana,42023.0
8,23.0,7845.0,urbana,73023.0
3,21.0,4427.0,urbana,62657.0
14,21.0,5602.0,rural,56146.0
13,1.0,7333.0,rural,3285.0
45,2.0,1398.0,urbana,33092.0
32,26.0,4562.0,,54924.0
34,,1589.0,rural,51460.0
45,14.0,5560.0,rural,34929.0
19,8.0,7531.0,urbana,43093.0
38,6.0,5037.0,rural,12209.0
16,12.0,3861.0,rural,20775.0
2,26.0,5566.0,urbana,67505.0
40,27.0,,suburbana,72641.0
17,29.0,5965.0,rural,69095.0
34,15.0,2570.0,suburbana,38140.0
42,14.0,5486.0,rural,26175.0
16,21.0,5368.0,suburbana,51523.0
38,29.0,6896.0,rural,66561.0
2,1.0,4848.0,suburbana,
2,28.0,8948.0,suburbana,55285.0
26,11.0,5164.0,rural,32422.0
13,28.0,4043.0,suburbana,52837.0
47,25.0,2993.0,urbana,56343.0
31,3.0,3972.0,urbana,27116.0
34,19.0,3402.0,urbana,57887.0
39,18.0,4687.0,suburbana,38524.0
3,20.0,,,41326.0
8,28.0,2081.0,suburbana,55099.0
23,2.0,2221.0,rural,5958.0
14,29.0,4530.0,suburbana,72619.0
27,25.0,2274.0,rural,62748.0
29,28.0,3036.0,suburbana,51400.0
39,26.0,5678.0,suburbana,45566.0
39,7.0,4894.0,urbana,29775.0
1,8.0,5877.0,suburbana,31159.0
17,19.0,6182.0,urbana,52585.0
41,,7685.0,rural,31359.0
30,,5758.0,rural,30548.0
13,10.0,7409.0,urbana,44997.0
21,22.0,5214.0,suburbana,57017.0
19,29.0,,rural,70693.0
19,1.0,5755.0,suburbana,11623.0
25,6.0,5569.0,suburbana,17220.0
22,13.0,5411.0,suburbana,31323.0
31,14.0,8641.0,rural,23457.0
17,3.0,6396.0,rural,7614.0
23,11.0,4105.0,suburbana,22841.0
32,3.0,9686.0,urbana,35517.0
10,19.0,,urbana,43567.0
10,10.0,4989.0,urbana,47238.0
36,27.0,3338.0,suburbana,64661.0
8,15.0,6434.0,urbana,36388.0
20,11.0,8380.0,rural,15154.0
32,15.0,2017.0,urbana,
50,26.0,4445.0,urbana,58542.0
14,27.0,7233.0,suburbana,68947.0
50,24.0,2881.0,rural,42801.0
28,13.0,6148.0,rural,33615.0
46,5.0,2397.0,urbana,33596.0
24,4.0,5815.0,suburbana,11846.0
15,13.0,5155.0,suburbana,31117.0
22,9.0,,,42680.0
30,25.0,6488.0,rural,51466.0
4,17.0,655.0,rural,16681.0
13,2.0,4850.0,rural,5934.0
23,24.0,6648.0,suburbana,51433.0
8,5.0,4173.0,urbana,26442.0
18,16.0,4086.0,suburbana,23247.0
12,7.0,4184.0,rural,11622.0
31,1.0,6094.0,suburbana,2450.0
14,28.0,2489.0,rural,62800.0
34,26.0,3876.0,urbana,58904.0
18,12.0,7065.0,rural,27996.0
34,21.0,4025.0,urbana,44930.0
11,11.0,3906.0,suburbana,31931.0
41,12.0,,suburbana,36748.0
12,19.0,6291.0,suburbana,34370.0
49,26.0,5850.0,rural,39742.0
15,12.0,6944.0,urbana,38599.0
31,12.0,4774.0,suburbana,17818.0
49,14.0,5631.0,,39307.0
29,2.0,5614.0,urbana,35081.0
26,2.0,2150.0,rural,-4605.0
18,25.0,9706.0,suburbana,64074.0
32,29.0,6956.0,rural,62882.0
22,4.0,5157.0,rural,-13282.0
38,20.0,4551.0,rural,
17,23.0,7647.0,suburbana,44551.0
23,26.0,5191.0,suburbana,58836.0
24,16.0,6827.0,urbana,
50,,3843.0,urbana,28825.0
8,13.0,3249.0,rural,43345.0
41,2.0,4676.0,suburbana,9740.0
6,3.0,5021.0,rural,5164.0
5,19.0,5847.0,,41569.0
44,6.0,7933.0,rural,18560.0
29,19.0,7224.0,rural,48320.0
28,27.0,7636.0,suburbana,47595.0
11,21.0,3534.0,rural,41411.0
1,20.0,4410.0,rural,40561.0
43,19.0,6935.0,suburbana,43733.0
19,8.0,7429.0,suburbana,
9,14.0,6483.0,urbana,55247.0
27,10.0,,suburbana,30829.0
34,3.0,2916.0,rural,22300.0
44,6.0,5465.0,urbana,22371.0
4,29.0,3216.0,urbana,61650.0
36,15.0,5921.0,urbana,36248.0
18,23.0,7501.0,urbana,65979.0
15,23.0,5378.0,rural,56020.0
13,18.0,2388.0,rural,30813.0
19,14.0,3981.0,rural,32000.0
49,19.0,6729.0,rural,23937.0
6,28.0,,urbana,66973.0
48,26.0,6107.0,rural,32154.0
12,10.0,8537.0,urbana,42435.0
37,15.0,5698.0,suburbana,17824.0
17,,,rural,32452.0
23,23.0,6713.0,suburbana,49363.0
26,2.0,2653.0,suburbana,14224.0
29,3.0,4109.0,rural,31870.0
33,7.0,3523.0,urbana,33979.0
27,23.0,6309.0,suburbana,33452.0
25,16.0,3161.0,rural,27220.0
10,,6126.0,suburbana,49352.0
47,19.0,4566.0,suburbana,33200.0
23,28.0,4287.0,rural,
21,17.0,6823.0,suburbana,56425.0
21,28.0,2335.0,,56157.0
43,19.0,4022.0,urbana,50763.0
13,5.0,10859.0,suburbana,39691.0
37,23.0,,suburbana,45722.0
33,20.0,1371.0,rural,28111.0
24,13.0,3984.0,urbana,24257.0
44,13.0,5125.0,suburbana,22570.0
11,11.0,2177.0,urbana,29407.0
17,11.0,9036.0,suburbana,30097.0
4,16.0,5059.0,rural,36620.0
47,15.0,4628.0,rural,30756.0
25,17.0,5762.0,urbana,37794.0
30,22.0,5730.0,urbana,
9,,3291.0,suburbana,28612.0
21,28.0,7630.0,suburbana,76140.0
20,19.0,5324.0,suburbana,44271.0
19,4.0,7617.0,urbana,42547.0
19,22.0,3848.0,rural,
12,22.0,,rural,54183.0
37,23.0,,urbana,60365.0
42,5.0,6480.0,rural,15018.0
